Product_id,Product_weight,Product_fat,Product_type,Product_MRP,Product_%discount
5064,7.86,0,17,379.78,
5065,1.19,2,11,137.48,0
5066,9.51,2,2,242.11,9
5067,9.39,2,11,235.05,4
5068,3.11,0,26,181.7,8
5069,8.07,2,9,218.2,16
5070,6.77,3,10,157.99,
5071,6.91,0,29,191.77,18
5072,5.51,2,13,287.11,2
5073,7.91,3,4,278.1,5
5074,6.11,2,9,32.86,8
5075,0.27,0,18,296.59,17
5076,0.56,1,18,230.98,
5077,7.74,2,6,102.66,
5078,2.68,3,26,224.81,
5079,7.78,2,29,112.75,19
5080,8.18,0,3,86.8,20
5081,9.66,1,20,42.65,
5082,8.23,2,29,4.08,7
5083,6.85,3,0,384.24,7
5084,0.84,0,15,204.1,3
5085,6.82,1,24,49.16,11
5086,6.23,1,4,96.95,18
5087,7.02,1,1,103.35,9
5088,5.89,3,29,210.31,
5089,6.2,3,24,22.36,15
5090,4.52,1,20,195.01,13
5091,4.07,0,6,190.68,0
5092,0.87,0,30,276.1,5
5093,4.24,3,25,74.28,18
5094,2.31,0,27,27.5,14
5095,8.02,2,24,390.75,6
5096,2.88,1,1,45.29,14
5097,9.12,2,21,105.97,0
5098,5.14,0,2,197.89,8
5099,1.57,1,18,380.83,9
5100,0.56,2,18,228.24,5
5101,5.9,3,14,98.39,17
5102,3.75,0,3,185.13,17
5103,2.25,3,9,93.81,13
5104,0.77,0,3,260.31,
5105,7.98,2,29,117.51,13
5106,0.83,2,18,108.09,6
5107,5.46,1,0,255.28,8
5108,7.07,0,1,223.16,9
5109,1.92,2,23,233.51,1
5110,1.73,3,23,54.63,5
5111,1.53,0,15,135.22,
