Product_id,Store_id,Sale_date,Sale_amount
1700,172,12:6:1974,26
1985,10,31:9:1974,36
4549,179,12:10:2012,44
1737,79,21:1:1998,30
757,5,17:5:1979,6
771,174,19:6:1999,13
552,148,27:1:1963,5
3085,83,8:5:1973,19
4352,92,7:8:2014,16
178,169,1:2:1953,31
1688,171,18:1:2005,12
4310,84,8:9:2010,26
3935,85,29:12:2006,1
2110,65,7:6:2016,4
3932,8,15:8:1951,1
2157,179,21:4:2013,35
3320,217,15:5:1998,46
4359,100,9:2:1971,41
428,81,26:6:1999,11
4061,190,16:9:1982,6
4507,199,11:1:2018,23
4592,13,7:11:2004,16
67,146,24:1:2003,16
4975,27,6:11:2005,16
1605,75,24:12:2013,1
3086,72,16:10:1988,46
4925,157,16:3:2003,8
3457,203,13:10:2003,4
3645,50,24:7:2018,6
4495,9,11:7:2000,1
4996,147,9:2:2016,25
4433,217,28:11:2010,31
3337,227,19:3:1967,51
2511,145,26:3:2017,41
4516,136,23:11:2014,23
1121,96,24:4:2016,20
3501,159,7:10:2007,31
3357,40,21:7:1997,22
4307,227,5:2:1934,26
3661,47,12:5:1989,31
3741,33,25:6:2003,20
1438,163,12:12:1987,15
3347,11,10:7:1970,46
2293,152,27:12:1992,36
494,23,16:12:1993,41
3192,215,14:1:2017,33
2210,123,21:12:2011,46
5009,140,1:6:1985,26
1306,199,17:9:2018,10
2923,11,17:6:1952,4
204,14,23:12:1995,6
3468,112,14:10:2017,6
135,218,21:12:1969,29
1589,10,26:4:1956,13
1052,114,24:5:2016,6
3682,179,29:4:2018,6
249,75,17:10:1961,19
1110,134,20:10:1932,29
20,145,23:10:2008,14
3116,22,20:4:1954,2
5104,144,2:7:1986,36
891,126,19:9:1966,46
4143,219,16:1:1996,14
2677,57,13:7:1977,31
3943,191,5:4:2003,19
2484,56,20:1:1941,4
1623,165,21:5:2015,11
2729,44,5:1:2018,1
4090,114,13:7:2011,46
928,191,13:5:1993,8
1760,149,25:9:1993,12
2251,19,25:12:2001,46
1330,228,24:11:2001,1
4622,30,13:2:2016,21
4694,98,1:3:2011,20
3724,56,28:9:1980,31
4933,153,7:2:2003,26
3676,203,7:4:1957,29
578,200,12:1:1961,41
3583,93,2:2:1968,25
49,145,9:2:2000,6
2666,172,27:2:2000,3
4688,105,26:3:1984,1
730,126,28:7:1975,46
3198,93,16:6:1982,24
2138,84,31:2:1935,9
1804,117,6:10:1983,26
4155,171,28:9:1988,41
4467,175,7:7:1928,32
445,70,26:11:1941,36
3947,91,26:6:1994,36
2937,163,4:5:2005,4
3334,150,25:12:1939,1
3886,224,22:9:2016,4
1864,197,23:4:2018,19
4474,162,4:9:2013,41
4066,88,25:4:1914,16
2521,202,25:7:2013,9
1153,64,3:1:2016,23
4996,43,17:12:1955,31
2486,118,16:7:2018,16
3384,52,21:8:2015,32
5075,217,28:1:1980,4
2692,166,19:6:1981,34
1536,26,14:4:1946,10
2697,27,14:5:2013,25
177,168,14:4:1980,4
4751,227,26:10:1964,6
5061,20,24:9:1991,13
2040,204,8:12:1927,9
1229,24,12:7:1984,32
4362,53,4:6:1930,32
4648,184,22:2:1941,28
2651,214,16:8:1937,19
3647,28,19:11:2000,41
4234,24,27:10:1995,27
383,225,31:9:1982,13
2714,44,19:1:1991,7
3564,67,30:5:1985,31
4512,106,9:12:2015,31
4187,177,8:8:1978,6
2735,160,4:8:1945,29
2128,92,30:12:2012,6
4385,5,23:12:1990,24
1837,13,26:8:1992,26
3344,25,26:9:2008,16
4875,130,13:10:1917,5
4875,146,30:9:2006,14
2862,29,24:8:2007,29
2879,125,9:11:1993,31
497,113,30:2:2009,16
2963,95,9:10:1939,3
2657,146,20:3:2013,46
2043,175,19:3:1993,31
542,15,18:7:2009,6
3617,89,6:2:2017,6
1427,142,13:5:1999,46
919,154,16:8:2017,10
2256,84,5:7:1987,0
2849,123,5:1:2001,61
2694,71,2:6:2005,24
2489,83,22:4:2018,24
696,194,16:12:2018,5
2920,125,12:3:2015,11
511,107,28:1:1912,1
1009,122,21:9:2006,9
4862,149,7:1:2018,41
4360,205,18:3:1929,10
4730,77,8:11:1940,16
1456,177,29:1:1981,46
3940,187,24:10:2000,6
690,153,25:1:2008,21
2258,166,5:8:1978,19
493,67,29:2:1971,36
3530,52,19:8:1986,40
3183,226,25:10:1991,15
2377,205,14:8:1964,46
4367,150,27:9:1955,14
333,226,21:1:1991,29
3031,202,10:4:1997,45
2532,175,31:7:2013,19
508,98,30:3:2017,21
883,194,10:5:2018,28
2693,158,24:7:1980,20
1298,38,2:11:1996,16
3450,31,20:3:1942,51
3323,161,9:2:1961,1
1815,68,2:5:2008,8
627,182,5:10:1936,26
1860,162,5:8:2008,19
1948,31,1:7:1976,15
5106,101,23:6:1999,18
4080,123,9:4:1972,19
1521,215,13:1:2007,21
3969,15,29:10:2009,25
1363,84,31:12:1904,34
4409,20,29:5:2015,11
3611,24,9:11:2010,30
921,172,15:1:1963,26
4521,149,6:11:1997,14
4865,114,11:8:2010,6
3055,188,4:5:2011,35
1842,205,4:4:1943,15
975,119,15:2:1928,20
4428,145,18:1:2003,6
3308,232,24:8:1961,1
2721,98,11:9:2007,3
2002,218,14:7:2011,31
1689,125,26:3:1924,30
3946,162,25:3:2001,24
2568,164,14:6:1987,16
4704,209,8:10:1998,46
4328,190,24:6:1975,13
3459,152,29:3:1992,1
4802,65,21:10:2011,8
2937,208,5:7:1989,11
4923,36,25:10:1945,61
3892,149,2:11:1989,4
2561,45,30:3:2013,1
3270,142,25:7:1980,16
2593,67,14:10:2006,11
2130,155,13:1:1994,14
3059,153,16:5:2009,3
1316,124,10:10:2000,51
576,151,31:5:2017,11
88,130,12:3:1964,15
412,39,18:1:1939,46
911,75,21:11:1941,46
5,225,14:12:2000,15
2659,119,28:10:1944,46
3160,91,17:3:2004,41
2566,18,2:10:1982,9
2603,32,20:9:2014,4
3778,157,19:6:1971,11
3653,131,25:8:1994,26
1348,181,21:4:1905,0
1017,232,22:8:2001,29
3971,127,18:3:1935,41
3621,223,2:8:1986,2
733,6,16:7:2001,15
3011,54,12:6:1992,1
4957,147,19:5:2009,2
3412,161,19:4:2006,31
31,192,19:11:1990,36
376,49,4:5:2002,4
4878,208,11:1:1996,1
345,54,27:12:2005,36
1723,198,10:9:1996,26
1194,138,6:5:1988,31
1490,40,27:8:1996,4
3406,219,4:2:2014,16
3240,144,26:7:1968,40
1906,212,6:1:1966,11
4905,39,11:7:1940,41
1012,225,23:9:1999,24
4876,134,22:5:1980,26
1686,52,30:2:1951,25
4000,145,5:9:2000,13
1496,57,3:6:1989,1
1064,162,8:9:2016,11
1626,130,3:2:2004,25
2637,64,30:2:2003,17
522,127,31:2:1991,36
4548,194,9:3:2018,24
464,118,22:2:2018,26
3742,59,25:7:2016,1
106,219,24:9:1922,4
2511,131,15:10:1997,41
728,139,7:12:2014,1
2849,215,25:7:2011,36
4837,66,19:4:2002,11
1678,158,28:5:2009,33
4184,175,29:5:1971,31
308,25,28:3:1922,21
5106,137,3:4:1989,26
4198,14,16:6:2002,31
2965,65,29:7:1993,1
4472,122,28:2:2018,35
2023,26,17:12:1903,39
967,8,12:9:1948,4
3514,64,24:8:2007,14
2877,17,17:2:1976,4
4953,229,12:6:1955,56
5028,18,28:6:1987,32
3378,66,13:12:2005,36
3373,44,6:1:1994,24
4243,72,2:6:1996,24
4046,12,13:2:1996,36
3900,106,19:6:1999,8
2694,103,9:8:2007,19
2992,134,30:5:1955,22
4791,169,31:1:2013,31
2520,128,14:12:1974,11
1625,178,10:2:1934,13
1434,163,25:2:1988,26
2740,173,9:11:1961,5
1106,69,3:6:2018,26
4772,151,21:5:2002,35
738,229,2:8:2009,21
3285,160,11:10:1974,46
4377,212,1:11:2007,18
1734,121,14:3:2012,16
466,109,21:10:2009,26
1985,26,10:5:1926,15
2679,89,8:7:2004,4
4553,142,11:6:1997,24
4564,11,26:1:1985,24
2155,205,30:12:2010,2
2756,165,22:1:2014,25
554,205,1:1:1958,34
1269,181,4:5:1933,7
559,197,18:5:1990,21
4968,88,16:10:2003,41
2347,120,30:8:2013,21
4330,184,12:4:2009,39
2775,171,16:11:1984,4
1294,5,5:7:1990,1
1646,226,5:7:1973,31
4749,37,1:9:2006,10
4565,61,22:2:1979,35
350,105,20:7:1989,54
1695,210,20:3:2015,9
5089,149,4:5:2015,1
202,31,29:8:1981,14
348,139,12:2:2018,33
4524,38,19:3:1972,34
385,13,6:1:2011,6
2677,100,9:2:1974,25
2232,13,22:6:1995,10
4842,136,27:4:2015,36
3152,10,24:1:1963,27
5031,21,15:9:2015,18
201,89,30:2:2001,1
4715,4,29:4:1982,5
3491,189,24:2:2003,0
2011,145,25:1:2005,31
648,212,28:1:2012,1
4976,168,20:6:1987,23
3231,128,8:4:1919,41
2453,90,17:8:1997,28
1016,46,18:3:1970,25
4570,2,5:8:1953,31
198,143,31:9:2011,31
142,230,1:11:1984,13
4524,200,16:11:1989,46
1810,228,25:11:1958,8
2132,143,10:4:2016,21
2395,107,2:3:2001,1
1348,28,25:10:2014,19
601,219,2:2:1959,6
2656,177,5:9:1958,38
3639,170,9:5:2016,6
3145,224,24:2:2017,6
440,155,23:3:1926,27
3207,207,17:11:2015,1
4122,12,14:2:1986,12
4048,202,31:11:1998,26
1987,36,4:4:2003,18
1869,166,10:9:2016,6
3673,23,21:3:2005,46
3519,101,30:10:1987,26
3656,95,27:3:2006,26
4084,226,6:8:1998,10
1768,186,18:6:1976,6
1648,74,20:8:2014,6
83,201,22:10:1991,44
3192,61,4:3:2014,24
5032,132,20:3:1935,10
2559,103,9:6:1991,27
1045,71,27:2:2002,4
3626,32,24:9:2011,1
4455,176,16:7:2014,21
994,212,31:12:1966,15
4309,8,20:12:1940,6
396,119,24:5:1977,2
1142,59,8:11:2005,31
4812,144,4:5:1994,4
1776,22,25:11:1998,16
4676,120,29:5:1989,8
2211,36,5:6:1927,26
2719,128,27:4:1934,51
956,5,11:6:2017,24
4819,92,21:12:2012,31
498,186,11:6:2006,4
4746,231,30:6:2017,0
792,1,13:8:1995,26
274,68,30:3:2010,6
39,217,22:10:1980,41
612,62,27:4:2014,31
1252,83,17:10:2018,3
4682,69,21:10:2015,7
2587,118,24:7:2011,41
4919,78,2:1:1914,20
4696,68,29:7:2015,13
2276,53,16:4:1931,51
3090,158,10:2:1976,16
4738,184,3:6:2012,24
4042,192,25:12:2002,0
1487,179,6:6:2018,3
2326,10,16:7:1994,16
2855,171,13:12:2016,0
3880,76,13:3:1987,1
2025,194,15:4:2018,24
3684,165,20:9:2008,24
1430,150,25:1:1910,1
1370,192,14:4:2002,10
3284,117,11:4:1955,26
493,43,13:3:1964,46
44,97,24:2:1979,2
4362,126,7:11:2012,18
1381,60,23:8:2017,25
943,60,6:7:2017,34
1619,208,2:10:2005,11
1497,16,25:3:1932,21
666,125,7:3:1953,25
2326,102,6:2:1963,30
2478,8,7:5:1983,31
2925,157,29:9:2012,41
4703,148,18:4:1974,1
4517,46,30:1:1977,3
556,135,1:1:1987,1
2570,108,3:1:2017,18
2803,107,16:1:2013,46
2724,96,31:6:2016,26
4975,95,27:4:1942,32
2976,127,27:11:2010,10
1595,146,2:5:2017,24
1568,217,1:1:2005,46
2240,195,23:11:2001,51
4773,232,5:3:1917,22
3621,15,3:3:2015,14
1499,92,18:2:2011,25
762,80,12:4:2008,6
1543,95,8:1:1927,4
2509,166,29:4:1983,4
2857,226,26:9:1969,1
1436,149,31:1:1986,15
2992,170,26:9:2013,19
1293,3,8:4:2016,31
607,127,11:4:1967,31
1294,75,31:7:2017,26
1111,115,13:4:2010,17
4630,2,14:8:1963,10
1169,67,6:3:2016,31
1647,181,3:3:1935,34
4993,157,19:8:1999,8
4191,165,29:9:2016,41
2546,102,18:8:1959,21
4173,49,8:3:2007,16
1224,55,20:11:2010,16
4624,150,31:7:1929,33
2862,75,5:11:1923,21
1754,60,15:9:2018,6
2100,54,19:4:1996,36
3417,72,2:10:1988,26
4774,189,16:3:1995,46
2285,201,25:2:1982,44
4809,55,22:8:2004,16
1412,153,3:8:2002,2
2386,93,25:6:1963,41
4871,218,29:1:1955,1
3202,186,29:10:2018,29
227,123,9:5:1996,31
4064,89,21:4:1997,6
999,149,20:5:2001,26
2006,31,1:11:1985,0
1819,230,13:5:1984,1
3625,158,31:4:2010,11
836,65,23:5:2011,21
459,125,30:7:1960,21
1626,38,12:9:1998,24
716,111,2:9:2012,6
2141,61,8:3:2013,25
4282,214,13:9:1946,5
4213,123,4:10:2005,22
4823,210,15:9:2015,27
4833,7,7:12:2016,19
3808,20,27:6:2009,24
1855,212,24:12:1979,16
4135,138,24:9:1976,17
3070,26,20:5:2000,26
2778,94,1:2:2010,30
4579,146,6:7:2003,36
3036,31,4:11:2014,16
1965,182,22:9:2012,5
1277,35,5:4:1996,16
4413,67,12:1:2011,24
2877,47,25:10:2005,21
1102,92,2:12:2012,9
2947,68,29:10:2013,3
1885,228,2:9:1946,6
4465,128,22:10:1930,8
2636,191,20:1:1973,36
457,78,28:10:1951,0
2408,101,28:1:1997,25
4714,83,10:12:1977,6
643,115,19:1:2017,41
1048,53,14:2:1943,1
1007,144,25:5:1952,4
774,2,15:9:1972,4
3321,137,4:9:1984,51
4426,226,29:1:1972,11
4486,161,24:5:1947,1
3673,90,24:12:1998,55
1113,40,4:7:2008,51
1828,158,23:3:1974,41
347,95,5:6:1962,16
4041,177,25:6:1989,1
3499,53,19:9:1960,1
3206,124,25:8:1985,3
2293,33,26:8:2004,21
300,137,16:1:2000,51
2078,68,30:11:2012,1
1008,195,15:5:2017,46
1691,58,31:9:1965,24
4156,123,8:10:1989,9
718,45,20:1:2017,6
2320,184,10:1:2000,15
4677,213,6:1:2003,31
3835,28,1:5:2006,1
294,119,23:6:1981,16
4076,103,9:8:1971,4
2390,41,29:12:1967,21
1490,35,29:8:1972,12
3084,63,22:10:1996,14
800,11,16:7:1908,21
296,93,16:2:2016,11
2956,168,2:7:1932,14
2451,170,17:12:2007,3
2174,97,29:10:1989,11
3348,164,29:2:1974,41
1688,53,1:9:1924,10
3407,70,5:12:1918,7
5057,25,5:4:1946,6
3664,106,7:5:1994,20
346,137,8:2:2014,16
275,156,28:2:1986,22
633,52,22:2:1958,8
1069,5,30:3:2013,24
4156,72,27:6:2006,4
21,160,26:9:1983,16
19,150,5:7:1998,2
1721,77,24:11:1955,6
1066,123,23:3:1967,11
1173,135,27:9:1944,21
990,21,19:1:2018,13
4758,147,19:5:1989,4
1577,14,24:11:2016,1
4567,208,27:4:1989,19
4874,32,2:6:2014,7
4646,101,28:10:1985,25
5022,188,21:10:2016,31
1445,227,14:3:2013,24
1119,160,29:7:1980,51
4199,128,8:8:1955,23
974,5,12:1:1982,19
482,132,27:2:1952,34
1026,162,1:12:2010,9
187,60,20:5:2018,25
4991,136,10:1:2014,26
4110,65,7:4:2014,1
2563,186,10:2:1993,14
2604,139,19:4:2016,29
1942,193,30:12:2005,1
2308,175,14:7:1919,4
514,65,10:11:2010,1
3165,186,27:4:1996,16
4258,195,6:2:2016,51
179,208,29:10:2005,10
5101,16,4:1:1951,31
1203,198,25:2:1967,6
1939,206,10:5:2012,16
1298,112,17:5:2016,21
2782,66,16:11:2010,36
922,63,25:3:2008,41
792,82,15:12:1941,21
3598,43,4:10:1999,15
1028,197,12:5:1981,1
3029,104,17:3:1954,11
4663,73,8:11:1982,15
585,135,15:3:1958,29
3469,97,20:12:2015,6
3885,12,15:2:1993,11
750,121,24:9:2011,21
205,136,24:4:2014,28
3455,223,13:11:2013,9
963,186,26:6:1984,11
3457,231,6:5:1986,1
1678,158,8:10:2006,33
1456,58,11:6:2005,16
2160,146,1:6:1991,6
1522,220,19:9:2004,20
4287,16,4:11:1993,56
5045,113,22:11:2007,15
3992,21,19:4:2018,36
3145,219,21:9:1988,6
3284,141,11:2:1966,6
31,227,22:3:2003,41
403,216,3:8:2009,11
2145,97,2:9:2002,0
500,181,8:4:1954,4
1673,49,2:5:2016,22
3355,25,7:3:1947,1
1645,28,8:10:2003,10
4355,172,25:8:1998,13
2907,87,23:7:2004,31
3483,32,6:4:2009,15
1701,196,24:4:1939,39
1436,119,20:6:1926,3
700,67,28:6:1954,41
2684,183,17:6:2004,21
3044,212,4:2:2015,4
4781,172,26:1:2014,15
2879,179,20:6:2017,35
4688,186,9:7:1980,26
4239,120,24:4:1998,8
2331,53,7:1:1914,16
1718,19,27:3:1982,46
4779,207,30:1:1999,4
2846,32,21:7:2007,10
2670,69,16:1:2017,13
2944,108,18:9:2003,24
3043,126,19:8:1949,27
3130,164,21:12:2018,14
4598,193,19:9:1999,16
1434,110,16:12:1984,36
4950,170,29:10:2015,1
1149,30,14:1:2017,36
3789,56,24:8:1976,21
3581,94,16:8:1985,9
4658,141,21:10:1978,46
2651,3,29:6:2016,28
2709,51,20:3:2006,6
1028,24,20:9:2014,25
4275,175,2:5:1948,31
200,169,15:9:1961,10
4640,85,25:7:2007,22
2648,110,31:12:1912,15
5060,192,15:11:2017,17
2,137,15:10:1984,24
3862,171,16:11:1962,2
4483,222,15:8:2009,23
3449,169,11:2:1963,27
2439,78,25:7:2011,21
3326,213,30:3:1955,16
2527,176,24:1:1995,7
941,142,6:5:2012,16
4712,204,23:5:2008,1
1877,227,28:5:1960,14
411,165,22:12:2012,24
2953,111,12:6:2017,6
3666,97,5:4:1992,11
1744,120,3:12:2009,6
34,96,16:4:2016,31
2310,129,18:8:1990,16
468,63,26:2:2004,1
2267,122,16:11:2015,14
3010,128,29:6:1932,10
3375,129,28:6:2000,41
953,48,23:12:1974,6
3880,207,30:10:2017,11
2668,188,1:9:2002,36
2666,201,7:9:1991,5
3610,112,3:7:2016,0
3103,217,24:5:1981,4
4647,77,23:7:2002,19
3242,88,6:9:1962,6
415,22,31:8:1984,6
4462,178,31:2:1960,34
3771,191,19:1:1998,6
4004,22,28:12:1926,32
1708,138,6:11:2006,1
213,17,10:7:1909,4
2305,135,9:2:1941,1
2018,109,17:12:2007,6
3632,128,13:7:1927,18
2574,178,12:9:1940,23
3457,126,1:5:1975,6
329,97,9:5:2016,8
2634,3,26:4:1991,19
287,193,2:1:1975,21
534,20,30:5:1992,6
2451,57,1:5:1924,6
4349,74,12:8:2015,21
3651,80,22:6:2017,25
806,93,9:8:1981,7
2881,187,16:2:1983,12
1699,54,14:6:1987,46
600,91,15:5:1991,18
17,208,29:1:2007,22
1006,18,2:3:2007,6
2515,146,15:5:1990,11
972,139,11:3:2009,21
3823,98,21:7:2018,2
349,67,4:2:1949,9
2904,33,23:1:1997,27
3419,8,17:6:1939,19
3969,63,22:8:1980,21
812,172,30:10:1992,13
5002,170,25:4:2012,16
2563,12,6:4:1994,7
2808,113,26:11:1965,5
3460,75,13:6:1974,45
362,119,6:7:1913,29
1301,198,30:6:2014,40
1000,78,21:9:1904,6
1831,124,14:12:1991,21
5024,81,5:6:1967,31
3673,205,17:2:1915,40
1456,165,22:5:2008,51
256,203,28:11:1972,6
4864,6,5:2:1981,16
2082,48,29:9:1961,26
3922,73,5:4:1973,0
4168,141,10:1:1932,16
1209,219,11:6:1969,6
473,188,31:1:2011,46
1863,204,4:12:1963,17
3849,139,5:1:2015,30
852,105,29:1:1991,15
3918,22,29:10:1947,31
529,93,8:8:2001,19
4274,63,19:1:2017,27
3047,171,8:5:2011,7
415,172,21:5:1998,11
792,83,14:6:1972,51
573,100,20:5:2009,21
4139,13,5:3:1996,6
1139,119,31:4:2003,1
228,79,14:11:2016,31
5037,58,9:1:1989,21
402,87,26:12:1929,30
1061,75,12:6:1936,5
2547,20,23:10:2009,16
4379,15,12:2:2009,26
1462,207,1:1:1999,19
4314,101,24:5:2017,25
2468,82,11:1:1979,22
3557,134,2:6:1997,29
4994,74,23:3:1994,11
4430,28,19:11:2012,23
1310,6,4:10:1996,11
2442,3,15:3:2011,41
1173,164,25:11:2017,1
682,40,11:4:1991,16
4151,124,10:2:1983,5
4432,229,27:7:2015,4
4889,19,9:11:1966,6
3407,37,21:10:2003,7
1122,53,17:5:1965,26
4119,194,26:10:2018,5
2428,15,31:6:2011,18
4422,48,22:3:1957,41
2125,184,26:8:1922,19
4849,62,5:10:2008,51
661,140,5:8:1985,1
3305,161,22:1:1974,6
418,53,29:5:1970,36
2046,92,12:1:2018,36
4334,221,23:7:2017,14
2055,71,7:5:2007,31
995,220,24:2:2001,2
2158,226,4:6:2003,32
83,210,23:10:2015,40
2075,62,28:4:2007,18
4570,66,30:2:2014,41
4785,129,11:8:1983,6
2364,211,26:9:2014,31
1182,132,23:4:2018,36
2081,100,7:5:1978,3
2040,186,26:9:2000,16
949,171,21:11:1991,6
1974,55,3:7:1946,36
1979,217,21:3:2017,31
1561,58,19:8:1982,41
2790,62,22:6:2006,19
2588,112,17:6:2013,28
3039,212,4:2:1999,13
1991,150,22:7:1987,31
1287,18,28:6:2014,30
355,75,31:4:1985,18
1078,223,10:7:1985,50
2410,112,3:5:2015,15
1702,49,19:2:1992,4
1292,196,7:8:1942,41
3136,97,22:8:2017,4
3213,167,31:4:2008,11
4165,204,15:9:1987,36
3669,163,6:6:2008,25
3214,72,23:5:2017,21
17,146,3:3:1977,19
2316,185,13:10:2005,22
3737,56,6:5:1972,29
2299,71,17:10:2002,22
547,141,3:8:1977,5
194,222,20:3:1982,9
2054,214,12:5:1958,1
2693,225,18:5:1983,41
737,122,25:11:1981,35
3649,19,20:5:1960,26
2981,212,11:3:2012,21
4339,203,12:10:2010,34
384,97,8:6:2014,29
633,27,29:9:2010,3
1670,143,14:12:2017,1
3461,150,27:9:1947,33
2344,168,21:6:1992,11
1190,11,23:4:1940,7
483,89,21:1:2007,21
4391,42,25:6:1995,1
2028,115,30:8:2001,30
837,50,16:12:2017,34
1097,125,14:9:1912,9
2653,203,28:1:1970,9
3724,36,4:1:1950,51
2713,134,6:1:1989,31
4382,168,31:8:1984,4
2372,207,15:9:1999,36
2040,20,13:11:1994,6
3434,21,14:4:2017,10
4560,9,14:6:1988,34
529,165,11:9:2015,6
2675,87,2:2:1965,6
3915,49,28:7:1996,44
372,121,30:5:1979,13
2444,16,7:6:1993,36
4895,227,26:12:1972,5
4920,65,4:2:1998,26
1241,19,23:10:2005,1
4217,73,6:6:1960,36
3088,65,6:12:2015,26
1962,126,25:11:1940,16
3691,228,28:1:2001,14
4665,216,24:3:2011,9
3739,115,11:4:2007,12
2568,147,2:2:1967,5
2620,36,19:7:1933,36
4695,20,6:12:2010,21
825,156,5:3:2002,1
4363,141,24:1:1969,4
4138,227,21:11:1991,19
2331,21,7:10:2015,10
635,154,10:6:2017,39
2043,232,23:5:1971,26
2044,132,26:6:1982,23
1400,216,1:4:2014,40
1521,38,16:6:1990,56
1072,119,21:6:1941,1
160,29,22:12:1962,7
2102,91,3:7:2006,16
1604,98,11:4:2012,31
2586,212,26:3:1983,16
2734,92,27:1:2011,15
3954,28,30:10:2018,14
3688,162,10:8:2011,26
2744,180,25:7:2011,0
4075,43,11:1:2018,41
2182,94,25:7:1950,35
551,100,26:2:1974,46
4974,204,17:4:1970,16
387,44,9:3:1988,29
5093,124,9:3:2011,4
393,31,13:3:1944,24
4222,29,16:11:1976,7
2758,13,8:6:2018,14
1341,211,13:9:1984,16
110,7,24:8:2017,8
4522,3,4:6:1989,2
3860,205,27:11:1980,30
2921,147,8:12:2007,17
3386,110,4:1:2004,31
2331,217,18:4:1990,24
1786,125,28:8:1978,8
3099,134,26:11:1932,11
1556,124,12:3:1988,9
2706,63,27:4:1993,26
3584,128,21:2:1926,13
4968,223,9:12:2010,16
2128,160,11:6:1958,14
3450,36,26:2:2004,41
4005,146,21:12:2010,28
944,164,9:10:1997,16
988,28,26:7:1998,16
3191,36,15:12:1960,16
1363,148,5:4:1975,27
3870,85,26:8:2017,2
1649,92,20:2:2017,31
3118,194,3:5:2018,11
1554,85,2:9:2018,23
592,50,10:12:2018,26
2094,231,29:5:2002,19
227,14,17:5:2013,16
2605,82,17:3:1925,21
3340,72,14:1:2000,3
3729,188,25:7:2014,29
2180,80,22:3:2018,15
2024,143,10:4:2000,21
1020,91,2:8:2016,12
2861,54,9:2:1999,36
2344,122,16:12:1992,9
2353,35,5:2:1975,36
3973,93,13:8:1983,31
1063,88,16:12:1910,31
1575,26,27:10:1984,27
3534,144,28:10:1971,22
889,149,26:5:2011,19
2611,216,3:5:2013,36
1514,173,30:2:2018,3
2665,224,11:6:2013,3
27,192,20:12:2012,14
4082,48,16:3:1956,56
3882,229,5:5:1966,11
2765,120,8:3:1984,41
4004,52,12:9:1952,27
1109,88,1:7:1913,0
3287,91,13:11:2014,4
3656,144,24:11:1997,41
1582,191,14:6:1981,9
671,173,23:7:1983,11
3108,28,4:7:2004,51
3251,200,16:8:1975,26
3193,179,28:10:2013,6
4614,45,13:10:2017,16
2140,176,7:8:1951,24
2584,197,17:3:1990,36
2715,21,2:12:2018,8
2095,111,26:1:2010,6
5014,214,4:8:1926,24
4902,185,25:1:2006,33
2391,161,4:3:2014,30
3914,231,9:1:2003,7
822,89,29:9:1998,30
2020,150,6:8:1994,36
3918,151,6:12:2015,11
870,208,27:1:2004,23
3614,230,4:7:2013,16
12,147,25:6:1984,2
1810,225,3:12:1989,4
42,183,18:12:1992,16
1765,195,14:7:2015,4
2749,181,12:1:1911,1
3673,194,11:5:2018,60
4596,70,7:1:1976,5
206,113,29:10:1981,6
4999,231,27:1:2015,24
3165,88,31:8:1927,6
3313,71,5:10:2017,1
4414,105,1:6:1982,24
1621,81,3:6:1970,9
1589,66,29:5:2004,7
1339,164,20:5:1976,13
5077,74,2:10:2006,2
2739,28,4:10:2004,31
4880,75,18:9:1962,30
4124,173,14:8:1976,8
1569,42,14:6:1993,11
1277,132,12:2:1981,11
2846,28,5:11:2013,11
4183,137,29:4:2004,9
727,8,31:5:2016,28
1025,76,12:5:1928,33
3744,101,20:7:1997,25
2755,211,21:10:1998,8
15,72,12:5:1975,16
3684,45,14:11:2015,15
2178,140,25:2:2000,32
2930,86,6:12:2005,56
152,70,26:10:2009,11
3282,119,18:11:1907,2
2331,107,7:3:1906,32
3438,145,6:2:1987,28
130,136,28:2:2016,9
3901,222,21:8:2014,16
2193,70,3:10:2000,9
2286,108,20:2:2011,17
3529,48,21:10:1982,11
916,14,19:12:2011,41
5055,3,21:12:2013,21
4675,200,30:5:1991,41
3349,136,2:7:2018,0
2968,95,7:8:1998,19
4550,224,19:5:2014,31
3913,74,17:4:2000,41
1119,28,24:9:2002,26
3027,81,14:9:1932,4
427,71,25:1:2013,4
2447,176,3:8:1978,14
26,203,6:11:2009,1
2056,231,24:5:2010,22
515,13,6:11:2015,41
1945,114,11:5:2015,26
1016,157,28:8:1963,21
3588,104,28:1:1969,21
575,166,8:8:2004,24
3239,226,26:12:1966,11
3057,86,31:7:2002,4
1926,105,15:1:1985,4
898,226,10:12:1970,33
3750,155,1:1:1934,16
1045,209,13:12:1995,11
2660,180,31:11:1975,17
752,35,19:3:2009,46
1027,173,9:9:1963,2
2873,213,10:8:1988,9
4795,68,29:11:2004,21
4855,84,25:4:1922,0
810,104,13:3:1942,41
1168,203,1:8:2012,2
344,78,19:6:1911,16
3722,123,9:9:2009,23
4544,116,8:10:2014,16
540,102,11:10:1948,11
2265,153,5:5:2001,27
2277,207,9:9:2008,16
2221,87,5:6:1957,6
1207,33,23:6:2004,36
3560,166,10:10:2001,19
696,114,10:9:2013,9
4242,222,17:6:1988,41
91,132,23:6:2011,21
3461,24,24:12:2009,20
2625,135,7:11:1997,16
4745,161,25:12:1970,6
1282,54,25:2:2013,21
388,100,7:5:2000,5
4658,37,30:9:2018,51
4769,51,14:4:1979,15
322,212,4:12:1988,1
2647,210,1:6:2015,0
4894,170,25:6:2007,2
853,31,10:7:1994,14
1061,104,5:12:1985,17
